"","Province_State","Country_Region","Last_Update","Confirmed","Deaths","Recovered","Lat","Long_","Active","Admin2","FIPS","Combined_Key","date"
"28940","Colorado","US","3/28/20 23:05",79,0,0,39.33133796,-104.930001,0,"Douglas",8035,"Douglas, Colorado, US","03-28-2020"
"28941","Georgia","US","3/28/20 23:05",35,1,0,33.70291126,-84.77026156,0,"Douglas",13097,"Douglas, Georgia, US","03-28-2020"
"28970","Colorado","US","3/28/20 23:05",170,1,0,39.62754308,-106.6933637,0,"Eagle",8037,"Eagle, Colorado, US","03-28-2020"
"28971","Georgia","US","3/28/20 23:05",15,1,0,31.32155345,-84.90255207,0,"Early",13099,"Early, Georgia, US","03-28-2020"
"28978","Georgia","US","3/28/20 23:05",0,0,0,30.71101099,-82.89687287,0,"Echols",13101,"Echols, Georgia, US","03-28-2020"
"28990","Georgia","US","3/28/20 23:05",4,0,0,32.36616021,-81.34280942,0,"Effingham",13103,"Effingham, Georgia, US","03-28-2020"
"28993","Colorado","US","3/28/20 23:05",160,7,0,38.83240149,-104.5251411,0,"El Paso",8041,"El Paso, Colorado, US","03-28-2020"
"28995","Colorado","US","3/28/20 23:05",3,0,0,39.28656773,-104.1358721,0,"Elbert",8039,"Elbert, Colorado, US","03-28-2020"
"28996","Georgia","US","3/28/20 23:05",0,0,0,34.11302332,-82.83936148,0,"Elbert",13105,"Elbert, Georgia, US","03-28-2020"
"29008","Georgia","US","3/28/20 23:05",0,0,0,32.59221302,-82.30239915,0,"Emanuel",13107,"Emanuel, Georgia, US","03-28-2020"
"29030","Georgia","US","3/28/20 23:05",0,0,0,32.15328841,-81.8870105,0,"Evans",13109,"Evans, Georgia, US","03-28-2020"
"29041","Georgia","US","3/28/20 23:05",3,0,0,34.86430205,-84.316964,0,"Fannin",13111,"Fannin, Georgia, US","03-28-2020"
"29048","Georgia","US","3/28/20 23:05",25,2,0,33.41357794,-84.49089434,0,"Fayette",13113,"Fayette, Georgia, US","03-28-2020"
"29070","Georgia","US","3/28/20 23:05",27,1,0,34.26268279,-85.21577392,0,"Floyd",13115,"Floyd, Georgia, US","03-28-2020"
"29084","Georgia","US","3/28/20 23:05",21,1,0,34.22604035,-84.1231513,0,"Forsyth",13117,"Forsyth, Georgia, US","03-28-2020"
"29092","Georgia","US","3/28/20 23:05",2,0,0,34.37525597,-83.23159927,0,"Franklin",13119,"Franklin, Georgia, US","03-28-2020"
"29120","Colorado","US","3/28/20 23:05",1,0,0,38.47362326,-105.4399667,0,"Fremont",8043,"Fremont, Colorado, US","03-28-2020"
"29128","Georgia","US","3/28/20 23:05",373,12,0,33.79216944,-84.46319413,0,"Fulton",13121,"Fulton, Georgia, US","03-28-2020"
"29146","Colorado","US","3/28/20 23:05",16,0,0,39.59921777,-107.902708,0,"Garfield",8045,"Garfield, Colorado, US","03-28-2020"
"29177","Georgia","US","3/28/20 23:05",0,0,0,34.69316688,-84.45802506,0,"Gilmer",13123,"Gilmer, Georgia, US","03-28-2020"
"29179","Colorado","US","3/28/20 23:05",0,0,0,39.85646523,-105.5252597,0,"Gilpin",8047,"Gilpin, Colorado, US","03-28-2020"
"29183","Georgia","US","3/28/20 23:05",0,0,0,33.22879932,-82.61297636,0,"Glascock",13125,"Glascock, Georgia, US","03-28-2020"
"29188","Georgia","US","3/28/20 23:05",7,0,0,31.23279254,-81.53811412,0,"Glynn",13127,"Glynn, Georgia, US","03-28-2020"
"29197","Georgia","US","3/28/20 23:05",14,1,0,34.50487351,-84.87296253,0,"Gordon",13129,"Gordon, Georgia, US","03-28-2020"
"29201","Georgia","US","3/28/20 23:05",0,0,0,30.87454847,-84.23418364,0,"Grady",13131,"Grady, Georgia, US","03-28-2020"
"29208","Colorado","US","3/28/20 23:05",2,0,0,40.10603347,-106.1178042,0,"Grand",8049,"Grand, Colorado, US","03-28-2020"
"29246","Georgia","US","3/28/20 23:05",1,0,0,33.5769205,-83.17139104,0,"Greene",13133,"Greene, Georgia, US","03-28-2020"
"29279","Colorado","US","3/28/20 23:05",66,1,0,38.66611652,-107.0320729,0,"Gunnison",8051,"Gunnison, Colorado, US","03-28-2020"
"29281","Georgia","US","3/28/20 23:05",129,1,0,33.96044201,-84.02137802,0,"Gwinnett",13135,"Gwinnett, Georgia, US","03-28-2020"
"29283","Georgia","US","3/28/20 23:05",0,0,0,34.63331566,-83.53094677,0,"Habersham",13137,"Habersham, Georgia, US","03-28-2020"
"29289","Georgia","US","3/28/20 23:05",31,0,0,34.32207823,-83.81896936,0,"Hall",13139,"Hall, Georgia, US","03-28-2020"
"29309","Georgia","US","3/28/20 23:05",0,0,0,33.2721566,-82.99766919,0,"Hancock",13141,"Hancock, Georgia, US","03-28-2020"
"29323","Georgia","US","3/28/20 23:05",1,0,0,33.79602175,-85.21005667,0,"Haralson",13143,"Haralson, Georgia, US","03-28-2020"
"29344","Georgia","US","3/28/20 23:05",1,0,0,32.73709786,-84.90538572,0,"Harris",13145,"Harris, Georgia, US","03-28-2020"
"29355","Georgia","US","3/28/20 23:05",1,0,0,34.34626973,-82.96567682,0,"Hart",13147,"Hart, Georgia, US","03-28-2020"
"29369","Georgia","US","3/28/20 23:05",1,1,0,33.29686567,-85.12886832,0,"Heard",13149,"Heard, Georgia, US","03-28-2020"
"29382","Georgia","US","3/28/20 23:05",50,1,0,33.4533428,-84.1481466,0,"Henry",13151,"Henry, Georgia, US","03-28-2020"
"29409","Colorado","US","3/28/20 23:05",1,0,0,37.82247444,-107.3004345,0,"Hinsdale",8053,"Hinsdale, Colorado, US","03-28-2020"
"29433","Georgia","US","3/28/20 23:05",12,1,0,32.45802497,-83.66879087,0,"Houston",13153,"Houston, Georgia, US","03-28-2020"
"29448","Colorado","US","3/28/20 23:05",1,0,0,37.68473101,-104.9612585,0,"Huerfano",8055,"Huerfano, Colorado, US","03-28-2020"
"29487","Georgia","US","3/28/20 23:05",3,0,0,31.60213036,-83.27501387,0,"Irwin",13155,"Irwin, Georgia, US","03-28-2020"
"29499","Colorado","US","3/28/20 23:05",0,0,0,40.6659387,-106.3408905,0,"Jackson",8057,"Jackson, Colorado, US","03-28-2020"
"29501","Georgia","US","3/28/20 23:05",2,0,0,34.13794553,-83.56814788,0,"Jackson",13157,"Jackson, Georgia, US","03-28-2020"
"29522","Georgia","US","3/28/20 23:05",2,0,0,33.31535543,-83.68844964,0,"Jasper",13159,"Jasper, Georgia, US","03-28-2020"
"29531","Georgia","US","3/28/20 23:05",0,0,0,31.80405727,-82.6372487,0,"Jeff Davis",13161,"Jeff Davis, Georgia, US","03-28-2020"
"29535","Colorado","US","3/28/20 23:05",158,5,0,39.58635604,-105.2517692,0,"Jefferson",8059,"Jefferson, Colorado, US","03-28-2020"
"29537","Georgia","US","3/28/20 23:05",0,0,0,33.05867328,-82.41609057,0,"Jefferson",13163,"Jefferson, Georgia, US","03-28-2020"
"29561","Georgia","US","3/28/20 23:05",1,0,0,32.79248718,-81.96040187,0,"Jenkins",13165,"Jenkins, Georgia, US","03-28-2020"
"29572","Georgia","US","3/28/20 23:05",0,0,0,32.70211082,-82.66166794,0,"Johnson",13167,"Johnson, Georgia, US","03-28-2020"
"29585","Georgia","US","3/28/20 23:05",2,0,0,33.02512137,-83.56019163,0,"Jones",13169,"Jones, Georgia, US","03-28-2020"
"29649","Colorado","US","3/28/20 23:05",0,0,0,38.43260896,-102.7392145,0,"Kiowa",8061,"Kiowa, Colorado, US","03-28-2020"
"29652","Colorado","US","3/28/20 23:05",2,0,0,39.30497777,-102.6022199,0,"Kit Carson",8063,"Kit Carson, Colorado, US","03-28-2020"
"29677","Colorado","US","3/28/20 23:05",13,0,0,37.28632032,-107.8429014,0,"La Plata",8067,"La Plata, Colorado, US","03-28-2020"
"29696","Colorado","US","3/28/20 23:05",0,0,0,39.20278823,-106.3555697,0,"Lake",8065,"Lake, Colorado, US","03-28-2020"
"29710","Georgia","US","3/28/20 23:05",2,0,0,33.07841647,-84.14263877,0,"Lamar",13171,"Lamar, Georgia, US","03-28-2020"
"29724","Georgia","US","3/28/20 23:05",0,0,0,31.0382857,-83.06472457,0,"Lanier",13173,"Lanier, Georgia, US","03-28-2020"
"29727","Colorado","US","3/28/20 23:05",67,1,0,40.66671597,-105.4625784,0,"Larimer",8069,"Larimer, Colorado, US","03-28-2020"
"29729","Colorado","US","3/28/20 23:05",0,0,0,37.3153406,-104.0376458,0,"Las Animas",8071,"Las Animas, Colorado, US","03-28-2020"
"29737","Georgia","US","3/28/20 23:05",7,0,0,32.46325233,-82.92221316,0,"Laurens",13175,"Laurens, Georgia, US","03-28-2020"
"29760","Georgia","US","3/28/20 23:05",37,5,0,31.7793306,-84.14324253,0,"Lee",13177,"Lee, Georgia, US","03-28-2020"
"29791","Georgia","US","3/28/20 23:05",2,0,0,31.82588896,-81.49251135,0,"Liberty",13179,"Liberty, Georgia, US","03-28-2020"
"29798","Colorado","US","3/28/20 23:05",1,0,0,38.98749519,-103.5136649,0,"Lincoln",8073,"Lincoln, Colorado, US","03-28-2020"
"29799","Georgia","US","3/28/20 23:05",3,0,0,33.79201475,-82.45024131,0,"Lincoln",13181,"Lincoln, Georgia, US","03-28-2020"
"29837","Colorado","US","3/28/20 23:05",3,0,0,40.7249637,-103.110817,0,"Logan",8075,"Logan, Colorado, US","03-28-2020"
"29846","Georgia","US","3/28/20 23:05",1,0,0,31.75218791,-81.74952375,0,"Long",13183,"Long, Georgia, US","03-28-2020"
"29859","Georgia","US","3/28/20 23:05",20,1,0,30.83568832,-83.27056716,0,"Lowndes",13185,"Lowndes, Georgia, US","03-28-2020"
"29865","Georgia","US","3/28/20 23:05",4,0,0,34.57286511,-84.00425681,0,"Lumpkin",13187,"Lumpkin, Georgia, US","03-28-2020"
"29881","Georgia","US","3/28/20 23:05",1,0,0,32.35207048,-84.04234127,0,"Macon",13193,"Macon, Georgia, US","03-28-2020"
"29891","Georgia","US","3/28/20 23:05",3,0,0,34.12920917,-83.21218732,0,"Madison",13195,"Madison, Georgia, US","03-28-2020"
"29928","Georgia","US","3/28/20 23:05",0,0,0,32.3483402,-84.52733571,0,"Marion",13197,"Marion, Georgia, US","03-28-2020"
"29991","Georgia","US","3/28/20 23:05",1,0,0,33.47851918,-82.48252774,0,"McDuffie",13189,"McDuffie,Georgia,US","03-28-2020"
"29994","Georgia","US","3/28/20 23:05",0,0,0,31.49683595,-81.40163426,0,"McIntosh",13191,"McIntosh, Georgia, US","03-28-2020"
"30039","Georgia","US","3/28/20 23:05",3,0,0,33.04163534,-84.68859732,0,"Meriwether",13199,"Meriwether, Georgia, US","03-28-2020"
"30042","Colorado","US","3/28/20 23:05",9,0,0,39.01787888,-108.469799,0,"Mesa",8077,"Mesa, Colorado, US","03-28-2020"
"30059","Georgia","US","3/28/20 23:05",4,0,0,31.16568912,-84.73151117,0,"Miller",13201,"Miller, Georgia, US","03-28-2020"
"30065","Colorado","US","3/28/20 23:05",0,0,0,37.66954283,-106.9281698,0,"Mineral",8079,"Mineral, Colorado, US","03-28-2020"
"30076","Georgia","US","3/28/20 23:05",14,0,0,31.22483255,-84.19381821,0,"Mitchell",13205,"Mitchell, Georgia, US","03-28-2020"
"30083","Colorado","US","3/28/20 23:05",0,0,0,40.61810999,-108.2070876,0,"Moffat",8081,"Moffat, Colorado, US","03-28-2020"
"30093","Georgia","US","3/28/20 23:05",3,0,0,33.014289,-83.92097166,0,"Monroe",13207,"Monroe, Georgia, US","03-28-2020"
"30110","Colorado","US","3/28/20 23:05",0,0,0,37.33859579,-108.5958857,0,"Montezuma",8083,"Montezuma, Colorado, US","03-28-2020"
"30113","Georgia","US","3/28/20 23:05",0,0,0,32.17201038,-82.53527476,0,"Montgomery",13209,"Montgomery, Georgia, US","03-28-2020"
"30131","Colorado","US","3/28/20 23:05",6,0,0,38.40214114,-108.2639022,0,"Montrose",8085,"Montrose, Colorado, US","03-28-2020"
"30139","Colorado","US","3/28/20 23:05",4,0,0,40.2627981,-103.8093302,0,"Morgan",8087,"Morgan, Colorado, US","03-28-2020"
"30140","Georgia","US","3/28/20 23:05",1,0,0,33.59232073,-83.49129491,0,"Morgan",13211,"Morgan, Georgia, US","03-28-2020"
"30164","Georgia","US","3/28/20 23:05",2,0,0,34.78897608,-84.74993177,0,"Murray",13213,"Murray, Georgia, US","03-28-2020"
"30168","Georgia","US","3/28/20 23:05",8,0,0,32.50931999,-84.87142262,0,"Muscogee",13215,"Muscogee, Georgia, US","03-28-2020"
"30206","Georgia","US","3/28/20 23:05",15,0,0,33.55514538,-83.8454714,0,"Newton",13217,"Newton, Georgia, US","03-28-2020"
"30248","Georgia","US","3/28/20 23:05",10,0,0,33.83749973,-83.43679568,0,"Oconee",13219,"Oconee, Georgia, US","03-28-2020"
"30254","Georgia","US","3/28/20 23:05",0,0,0,33.8786296,-83.08278123,0,"Oglethorpe",13221,"Oglethorpe, Georgia, US","03-28-2020"
"30298","Colorado","US","3/28/20 23:05",2,0,0,37.9014485,-103.7173385,0,"Otero",8089,"Otero, Colorado, US","03-28-2020"
"30310","Colorado","US","3/28/20 23:05",0,0,0,38.14717457,-107.7675136,0,"Ouray",8091,"Ouray, Colorado, US","03-28-2020"
"30332","Colorado","US","3/28/20 23:05",1,0,0,39.120926,-105.7182065,0,"Park",8093,"Park, Colorado, US","03-28-2020"
"30342","Georgia","US","3/28/20 23:05",19,0,0,33.91969522,-84.86848792,0,"Paulding",13223,"Paulding, Georgia, US","03-28-2020"
"30349","Georgia","US","3/28/20 23:05",6,0,0,32.56934316,-83.82937,0,"Peach",13225,"Peach, Georgia, US","03-28-2020"
"30386","Colorado","US","3/28/20 23:05",0,0,0,40.59414277,-102.3577703,0,"Phillips",8095,"Phillips, Colorado, US","03-28-2020"
"30392","Georgia","US","3/28/20 23:05",5,1,0,34.46589159,-84.46406611,0,"Pickens",13227,"Pickens, Georgia, US","03-28-2020"
"30395","Georgia","US","3/28/20 23:05",1,0,0,31.35928155,-82.21598442,0,"Pierce",13229,"Pierce, Georgia, US","03-28-2020"
"30402","Georgia","US","3/28/20 23:05",1,0,0,33.09310242,-84.38790389,0,"Pike",13231,"Pike, Georgia, US","03-28-2020"
"30416","Colorado","US","3/28/20 23:05",25,0,0,39.21720112,-106.9310027,0,"Pitkin",8097,"Pitkin, Colorado, US","03-28-2020"
"30436","Georgia","US","3/28/20 23:05",10,0,0,34.00267074,-85.18677781,0,"Polk",13233,"Polk, Georgia, US","03-28-2020"
"30485","Colorado","US","3/28/20 23:05",0,0,0,37.95544985,-102.3926052,0,"Prowers",8099,"Prowers, Colorado, US","03-28-2020"
"30486","Colorado","US","3/28/20 23:05",6,1,0,38.17359144,-104.5127437,0,"Pueblo",8101,"Pueblo, Colorado, US","03-28-2020"
"30488","Georgia","US","3/28/20 23:05",2,0,0,32.23334561,-83.4754996,0,"Pulaski",13235,"Pulaski, Georgia, US","03-28-2020"
"30496","Georgia","US","3/28/20 23:05",0,0,0,33.32056115,-83.37552891,0,"Putnam",13237,"Putnam, Georgia, US","03-28-2020"
"30507","Georgia","US","3/28/20 23:05",0,0,0,31.86728114,-85.01773177,0,"Quitman",13239,"Quitman, Georgia, US","03-28-2020"
"30509","Georgia","US","3/28/20 23:05",0,0,0,34.88389445,-83.40304637,0,"Rabun",13241,"Rabun, Georgia, US","03-28-2020"
"30520","Georgia","US","3/28/20 23:05",3,0,0,31.76622818,-84.75732369,0,"Randolph",13243,"Randolph, Georgia, US","03-28-2020"
"30560","Georgia","US","3/28/20 23:05",12,0,0,33.35777107,-82.07026432,0,"Richmond",13245,"Richmond, Georgia, US","03-28-2020"
"30568","Colorado","US","3/28/20 23:05",0,0,0,39.97913541,-108.2179009,0,"Rio Blanco",8103,"Rio Blanco, Colorado, US","03-28-2020"
"30569","Colorado","US","3/28/20 23:05",2,0,0,37.5836865,-106.3847838,0,"Rio Grande",8105,"Rio Grande, Colorado, US","03-28-2020"
"30590","Georgia","US","3/28/20 23:05",17,1,0,33.65145002,-84.02202167,0,"Rockdale",13247,"Rockdale, Georgia, US","03-28-2020"
"30606","Colorado","US","3/28/20 23:05",12,0,0,40.48596505,-106.9905548,0,"Routt",8107,"Routt, Colorado, US","03-28-2020"
"30627","Colorado","US","3/28/20 23:05",0,0,0,38.08054629,-106.282466,0,"Saguache",8109,"Saguache, Colorado, US","03-28-2020"
"30645","Colorado","US","3/28/20 23:05",0,0,0,37.76248981,-107.6763289,0,"San Juan",8111,"San Juan, Colorado, US","03-28-2020"
"30651","Colorado","US","3/28/20 23:05",1,0,0,38.00450883,-108.4020725,0,"San Miguel",8113,"San Miguel, Colorado, US","03-28-2020"
"30677","Georgia","US","3/28/20 23:05",0,0,0,32.2654021,-84.31258912,0,"Schley",13249,"Schley, Georgia, US","03-28-2020"
"30699","Georgia","US","3/28/20 23:05",0,0,0,32.74976524,-81.60779441,0,"Screven",13251,"Screven, Georgia, US","03-28-2020"
"30703","Colorado","US","3/28/20 23:05",0,0,0,40.87595412,-102.3519227,0,"Sedgwick",8115,"Sedgwick, Colorado, US","03-28-2020"
"30706","Georgia","US","3/28/20 23:05",3,0,0,30.93464824,-84.86823924,0,"Seminole",13253,"Seminole, Georgia, US","03-28-2020"
"30779","Georgia","US","3/28/20 23:05",11,0,0,33.26310031,-84.28013991,0,"Spalding",13255,"Spalding, Georgia, US","03-28-2020"
"30829","Georgia","US","3/28/20 23:05",2,0,0,34.55151201,-83.29405315,0,"Stephens",13257,"Stephens, Georgia, US","03-28-2020"
"30839","Georgia","US","3/28/20 23:05",0,0,0,32.07996777,-84.83208037,0,"Stewart",13259,"Stewart, Georgia, US","03-28-2020"
"30864","Colorado","US","3/28/20 23:05",13,0,0,39.63803232,-106.1150762,0,"Summit",8117,"Summit, Colorado, US","03-28-2020"
"30871","Georgia","US","3/28/20 23:05",11,0,0,32.03650571,-84.19821492,0,"Sumter",13261,"Sumter, Georgia, US","03-28-2020"
"30889","Georgia","US","3/28/20 23:05",0,0,0,32.69642758,-84.53351366,0,"Talbot",13263,"Talbot, Georgia, US","03-28-2020"
"30891","Georgia","US","3/28/20 23:05",0,0,0,33.56543317,-82.88136816,0,"Taliaferro",13265,"Taliaferro, Georgia, US","03-28-2020"
"30901","Georgia","US","3/28/20 23:05",2,0,0,32.04785085,-82.05539188,0,"Tattnall",13267,"Tattnall, Georgia, US","03-28-2020"
"30903","Georgia","US","3/28/20 23:05",1,0,0,32.55792548,-84.25077141,0,"Taylor",13269,"Taylor, Georgia, US","03-28-2020"
"30912","Georgia","US","3/28/20 23:05",0,0,0,31.92829517,-82.93491155,0,"Telfair",13271,"Telfair, Georgia, US","03-28-2020"
"30913","Colorado","US","3/28/20 23:05",7,1,0,38.88133511,-105.1614893,0,"Teller",8119,"Teller, Colorado, US","03-28-2020"
"30916","Georgia","US","3/28/20 23:05",6,2,0,31.77527543,-84.44069698,0,"Terrell",13273,"Terrell, Georgia, US","03-28-2020"
"30925","Georgia","US","3/28/20 23:05",6,0,0,30.86392347,-83.91847289,0,"Thomas",13275,"Thomas, Georgia, US","03-28-2020"
"30931","Georgia","US","3/28/20 23:05",13,0,0,31.45743864,-83.5236119,0,"Tift",13277,"Tift, Georgia, US","03-28-2020"
"30950","Georgia","US","3/28/20 23:05",1,0,0,32.12059861,-82.32957247,0,"Toombs",13279,"Toombs, Georgia, US","03-28-2020"
"30953","Georgia","US","3/28/20 23:05",0,0,0,34.91369188,-83.7410746,0,"Towns",13281,"Towns, Georgia, US","03-28-2020"
"30961","Georgia","US","3/28/20 23:05",0,0,0,32.40422134,-82.56904553,0,"Treutlen",13283,"Treutlen, Georgia, US","03-28-2020"
"30967","Georgia","US","3/28/20 23:05",9,1,0,33.03349196,-85.02812115,0,"Troup",13285,"Troup, Georgia, US","03-28-2020"
"30975","Georgia","US","3/28/20 23:05",2,0,0,31.71612656,-83.62069378,0,"Turner",13287,"Turner, Georgia, US","03-28-2020"
"30980","Georgia","US","3/28/20 23:05",2,0,0,32.67435595,-83.43078662,0,"Twiggs",13289,"Twiggs, Georgia, US","03-28-2020"
"30992","Colorado","US","3/28/20 23:05",136,1,0,0,0,0,"Unassigned",NA,"Unassigned, Colorado, US","03-28-2020"
"30994","Georgia","US","3/28/20 23:05",230,2,0,0,0,0,"Unassigned",NA,"Unassigned, Georgia, US","03-28-2020"
"31014","Georgia","US","3/28/20 23:05",0,0,0,34.82995757,-83.98967069,0,"Union",13291,"Union, Georgia, US","03-28-2020"
"31032","Georgia","US","3/28/20 23:05",4,0,0,32.87920671,-84.30024826,0,"Upson",13293,"Upson, Georgia, US","03-28-2020"
"31075","Georgia","US","3/28/20 23:05",0,0,0,34.73376362,-85.30165174,0,"Walker",13295,"Walker, Georgia, US","03-28-2020"
"31084","Georgia","US","3/28/20 23:05",2,0,0,33.78017694,-83.73552314,0,"Walton",13297,"Walton, Georgia, US","03-28-2020"
"31090","Georgia","US","3/28/20 23:05",2,0,0,31.05449097,-82.42224148,0,"Ware",13299,"Ware, Georgia, US","03-28-2020"
"31091","Georgia","US","3/28/20 23:05",0,0,0,33.41146451,-82.67795848,0,"Warren",13301,"Warren, Georgia, US","03-28-2020"
"31113","Colorado","US","3/28/20 23:05",1,0,0,39.97015535,-103.202587,0,"Washington",8121,"Washington, Colorado, US","03-28-2020"
"31115","Georgia","US","3/28/20 23:05",2,0,0,32.96711864,-82.79357039,0,"Washington",13303,"Washington, Georgia, US","03-28-2020"
"31150","Georgia","US","3/28/20 23:05",0,0,0,31.5521809,-81.91894878,0,"Wayne",13305,"Wayne, Georgia, US","03-28-2020"
"31170","Georgia","US","3/28/20 23:05",0,0,0,32.04066113,-84.54742852,0,"Webster",13307,"Webster, Georgia, US","03-28-2020"
"31178","Colorado","US","3/28/20 23:05",129,6,0,40.55499405,-104.3929621,0,"Weld",8123,"Weld, Colorado, US","03-28-2020"
"31193","Georgia","US","3/28/20 23:05",0,0,0,32.12009104,-82.72574721,0,"Wheeler",13309,"Wheeler, Georgia, US","03-28-2020"
"31198","Georgia","US","3/28/20 23:05",1,0,0,34.64624278,-83.74905525,0,"White",13311,"White, Georgia, US","03-28-2020"
"31204","Georgia","US","3/28/20 23:05",6,0,0,34.80987459,-84.96093476,0,"Whitfield",13313,"Whitfield, Georgia, US","03-28-2020"
"31214","Georgia","US","3/28/20 23:05",0,0,0,31.97496928,-83.43438555,0,"Wilcox",13315,"Wilcox, Georgia, US","03-28-2020"
"31215","Georgia","US","3/28/20 23:05",1,0,0,33.78290391,-82.74286107,0,"Wilkes",13317,"Wilkes, Georgia, US","03-28-2020"
"31218","Georgia","US","3/28/20 23:05",0,0,0,32.80291082,-83.17140684,0,"Wilkinson",13319,"Wilkinson, Georgia, US","03-28-2020"
"31263","Georgia","US","3/28/20 23:05",8,1,0,31.55162306,-83.85090513,0,"Worth",13321,"Worth, Georgia, US","03-28-2020"
"31300","Colorado","US","3/28/20 23:05",2,0,0,40.00346839,-102.4258673,0,"Yuma",8125,"Yuma, Colorado, US","03-28-2020"
"31572","Colorado","US","3/29/20 23:08",110,0,0,39.87432092,-104.3362578,0,"Adams",8001,"Adams, Colorado, US","03-29-2020"
"31590","Colorado","US","3/29/20 23:08",1,0,0,37.57250606,-105.7885451,0,"Alamosa",8003,"Alamosa, Colorado, US","03-29-2020"
"31639","Georgia","US","3/29/20 23:08",0,0,0,31.74847232,-82.28909114,0,"Appling",13001,"Appling, Georgia, US","03-29-2020"
"31642","Colorado","US","3/29/20 23:08",241,3,0,39.64977461,-104.3353617,0,"Arapahoe",8005,"Arapahoe, Colorado, US","03-29-2020"
"31644","Colorado","US","3/29/20 23:08",0,0,0,37.19474156,-107.0476867,0,"Archuleta",8007,"Archuleta, Colorado, US","03-29-2020"
"31664","Georgia","US","3/29/20 23:08",0,0,0,31.29633502,-82.87545866,0,"Atkinson",13003,"Atkinson, Georgia, US","03-29-2020"
"31677","Colorado","US","3/29/20 23:08",1,0,0,37.31940883,-102.5603223,0,"Baca",8009,"Baca, Colorado, US","03-29-2020"
"31678","Georgia","US","3/29/20 23:08",1,0,0,31.55456473,-82.45936528,0,"Bacon",13005,"Bacon, Georgia, US","03-29-2020"
"31681","Georgia","US","3/29/20 23:08",1,1,0,31.32669878,-84.44218806,0,"Baker",13007,"Baker, Georgia, US","03-29-2020"
"31684","Georgia","US","3/29/20 23:08",2,0,0,33.06882326,-83.24701748,0,"Baldwin",13009,"Baldwin, Georgia, US","03-29-2020"
"31690","Georgia","US","3/29/20 23:08",0,0,0,34.35607081,-83.49644388,0,"Banks",13011,"Banks, Georgia, US","03-29-2020"
